eam|eam_failure_history|eam_failure_history_component_id_fkey|component_id|eam_components|component_id
eam|eam_failure_history|eam_failure_history_failure_code_id_fkey|failure_code_id|eam_failure_codes|failure_code_id
eam|eam_failure_history|eam_failure_history_related_failure_id_fkey|related_failure_id|eam_failure_history|failure_history_id
eam|eam_failure_history|eam_failure_history_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_failure_history|fk_eam_failure_history_company|company_id|companies|company_id
eam|eam_failure_history|fk_eam_failure_history_corporate|corporate_id|corporates|corporate_id
eam|eam_fmea_items|eam_fmea_items_fmea_study_id_fkey|fmea_study_id|eam_fmea_studies|fmea_study_id
eam|eam_fmea_studies|eam_fmea_studies_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_fmea_studies|eam_fmea_studies_component_id_fkey|component_id|eam_components|component_id
eam|eam_functional_locations|eam_functional_locations_parent_location_id_fkey|parent_location_id|eam_functional_locations|functional_location_id
eam|eam_inspections|eam_inspections_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_inspections|eam_inspections_component_id_fkey|component_id|eam_components|component_id
eam|eam_inspections|eam_inspections_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
eam|eam_inspections|eam_inspections_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_inspections|fk_eam_inspections_company|company_id|companies|company_id
eam|eam_inspections|fk_eam_inspections_corporate|corporate_id|corporates|corporate_id
eam|eam_integration_logs|eam_integration_logs_connection_id_fkey|connection_id|eam_integration_connections|connection_id
eam|eam_jsa|eam_jsa_work_order_id_fkey|work_order_id|eam_work_orders|work_order_id
eam|eam_jsa_steps|eam_jsa_steps_jsa_id_fkey|jsa_id|eam_jsa|jsa_id
eam|eam_kit_contents|eam_kit_contents_kit_id_fkey|kit_id|eam_kits|kit_id
eam|eam_kits|eam_kits_pm_template_id_fkey|pm_template_id|eam_pm_templates|pm_template_id
eam|eam_kpi_values|eam_kpi_values_asset_id_fkey|asset_id|eam_assets|asset_id
eam|eam_kpi_values|eam_kpi_values_functional_location_id_fkey|functional_location_id|eam_functional_locations|functional_location_id
eam|eam_kpi_values|eam_kpi_values_kpi_code_fkey|kpi_code|eam_kpi_definitions|kpi_code
eam|eam_loto|eam_loto_asset_id_fkey|asset_id|eam_assets|asset_id
