ap|invoice_distributions|distribution_id|uuid|NOT NULL|uuidv7()|PK|
ap|invoice_distributions|invoice_id|uuid|NOT NULL|||
ap|invoice_distributions|invoice_line_id|uuid||||
ap|invoice_distributions|account_id|uuid||||
ap|invoice_distributions|debit_amount|numeric(19,4)||0||
ap|invoice_distributions|credit_amount|numeric(19,4)||0||
ap|invoice_distributions|percent|numeric(5,2)||||
ap|invoice_distributions|description|text||||
ap|invoice_distributions|is_active|boolean||true||
ap|invoice_distributions|created_at|timestamp with time zone||now()||
ap|invoice_distributions|updated_at|timestamp with time zone||||
ap|invoice_distributions|update_by|uuid||||
ap|invoice_distributions|object_version_number|integer||1||
ap|invoice_distributions|corporate_id|uuid||||corporates.corporate_id
ap|invoice_distributions|company_id|uuid||||companies.company_id
ap|invoice_distributions|site_id|uuid||||sites.site_id
ap|invoice_holds|hold_id|uuid|NOT NULL|uuidv7()|PK|
ap|invoice_holds|invoice_id|uuid|NOT NULL|||
ap|invoice_holds|hold_type|character varying(30)|NOT NULL|||
ap|invoice_holds|hold_reason|text||||
ap|invoice_holds|hold_date|date|NOT NULL|||
ap|invoice_holds|released_by|uuid||||
ap|invoice_holds|released_at|timestamp with time zone||||
ap|invoice_holds|release_reason|text||||
ap|invoice_holds|status|character varying(30)||'ACTIVE'::character varying||
ap|invoice_holds|is_active|boolean||true||
ap|invoice_holds|created_at|timestamp with time zone||now()||
ap|invoice_holds|updated_at|timestamp with time zone||||
ap|invoice_holds|update_by|uuid||||
ap|invoice_holds|object_version_number|integer||1||
ap|invoice_holds|corporate_id|uuid||||corporates.corporate_id
ap|invoice_holds|company_id|uuid||||companies.company_id
ap|invoice_holds|site_id|uuid||||sites.site_id
ap|match_exceptions|exception_id|uuid|NOT NULL|uuidv7()|PK|
ap|match_exceptions|invoice_id|uuid|NOT NULL|||
ap|match_exceptions|invoice_line_id|uuid||||
ap|match_exceptions|po_line_id|uuid||||
ap|match_exceptions|receipt_line_id|uuid||||
ap|match_exceptions|match_type|character varying(30)|NOT NULL|||
ap|match_exceptions|exception_code|character varying(50)||||
ap|match_exceptions|description|text||||
ap|match_exceptions|qty_diff|numeric(14,4)||||
ap|match_exceptions|price_diff|numeric(19,4)||||
ap|match_exceptions|amount_diff|numeric(19,4)||||
ap|match_exceptions|status|character varying(30)||'OPEN'::character varying||
ap|match_exceptions|resolved_at|timestamp with time zone||||
