ap|aging_snapshots|idx_ap_aging_partner|CREATE INDEX idx_ap_aging_partner ON ap.aging_snapshots USING btree (partner_id)|f
ap|ap_invoice_lines|idx_ap_inv_line_header|CREATE INDEX idx_ap_inv_line_header ON ap.ap_invoice_lines USING btree (ap_invoice_id)|f
ap|ap_invoice_lines|idx_ap_inv_line_item|CREATE INDEX idx_ap_inv_line_item ON ap.ap_invoice_lines USING btree (item_id)|f
ap|ap_invoice_lines|idx_ap_invoice_lines_invoice|CREATE INDEX idx_ap_invoice_lines_invoice ON ap.ap_invoice_lines USING btree (ap_invoice_id)|f
ap|ap_invoices|idx_ap_inv_date|CREATE INDEX idx_ap_inv_date ON ap.ap_invoices USING btree (invoice_date)|f
ap|ap_invoices|idx_ap_inv_due|CREATE INDEX idx_ap_inv_due ON ap.ap_invoices USING btree (invoice_due_date)|f
ap|ap_invoices|idx_ap_inv_paid|CREATE INDEX idx_ap_inv_paid ON ap.ap_invoices USING btree (is_paid)|f
ap|ap_invoices|idx_ap_inv_po|CREATE INDEX idx_ap_inv_po ON ap.ap_invoices USING btree (po_id)|f
ap|ap_invoices|idx_ap_inv_status|CREATE INDEX idx_ap_inv_status ON ap.ap_invoices USING btree (invoice_status)|f
ap|ap_invoices|idx_ap_inv_supplier|CREATE INDEX idx_ap_inv_supplier ON ap.ap_invoices USING btree (supplier_id)|f
ap|ap_invoices|idx_ap_invoices_date|CREATE INDEX idx_ap_invoices_date ON ap.ap_invoices USING btree (invoice_date)|f
ap|ap_invoices|idx_ap_invoices_status|CREATE INDEX idx_ap_invoices_status ON ap.ap_invoices USING btree (invoice_status)|f
ap|ap_invoices|idx_ap_invoices_supplier|CREATE INDEX idx_ap_invoices_supplier ON ap.ap_invoices USING btree (supplier_id)|f
ap|ap_invoices|uq_invoice_number|CREATE UNIQUE INDEX uq_invoice_number ON ap.ap_invoices USING btree (invoice_number)|t
